MARUŠIČ Jan,No,,Slovenia,
CAMPOS MIJANGOS Cuauhtli,No,,Slovenia,
KLJUN Matjaž,No,,Slovenia,
ČOPIČ PUCIHAR Klen,No,,Slovenia,
STARMAN Vesna,Yes,,Slovenia,
BIRSA Eda,No,,Slovenia,
VIČIČ Jernej,No,,Slovenia,
PRIMOŽIČ Lea,Yes,,Slovenia,
KOZLOVIČ Peter,No,,Slovenia,
FONDA Borut,No,,Slovenia,
ŽELEZNIK Petra,No,,Slovenia,
SLAK Vita,No,,Slovenia,
LEBAN Žiga,No,,Slovenia,
BALOGH János,No,,Hungary,
TÓTH Attila,No,,Hungary,
TÓTH László,No,,Hungary,
PONDELAK Andreja,No,,Slovenia,
SEBERA Václav,Yes,,Slovenia,Czech Republic
PODREKAR Nastja,Yes,,Slovenia,
CHANG Tingru,No,,Sweden,
BUTINA Karen,Yes,,Sweden,
HERTING Gunilla,No,,Sweden,
KUTTUVA RAJARAO Gunaratna,No,,Sweden,
RICHTER-DAHLFORS Agneta,No,,Sweden,
BLOMBERG Eva,No,,Sweden,
ODNEVALL WALLINDER Inger,No,,Sweden,
LEYGRAF Christofer,No,,Sweden,
SEPATI Matteo,No,,Italy,
LEYGRAF C.,No,,Sweden,
MARINOU Giorgos,No,,Germany,
MILLARD Matthew,No,,Germany,
MOMBAUR Katja,No,,Germany,
TOMAC Ana,No,,Sweden,
CHOONG Ferdinand X.,No,,Sweden,
SHIRANI Hamid,No,,Sweden,
NILSSON K. Peter R.,No,,Sweden,Australia
LÖFFLER Susanne,No,,Sweden,
BUTINAR Bojan,No,,Slovenia,
BUČAR-MIKLAVČIČ Milena,No,,Slovenia,
GORBATSOVA Jelena,No,,Estonia,
SAAR-REISMAA Piret,No,,Estonia,
KALJURAND Mihkel,No,,Estonia,
RHEN Mikael,No,,Sweden,
KEJŽAR Luka,No,,Slovenia,
KRIŽAJ Luka,No,,Slovenia,
LOEFLER Stefan,No,,Austria,
ČRETNIK Klemen,No,,Slovenia,
VAJDA Matej,,,Slovakia,
ORESKÁ L'udmila,,,Slovakia,
ČERNAČKOVA Alena,No,,Slovakia,
ČUPKA Martin,No,,Slovakia,
POVŠIČ Timej,No,,Slovenia,
WEINGERL Iva,No,,Slovenia,
MANOJLOVIĆ Denisa,No,,Slovenia,
KOŽUH Martin,No,,Slovenia,
SMAJLA Darjan,Yes,,Slovenia,
BABIČ Jan,No,,Slovenia,
LAFFRANCHI Matteo,No,,Italy,
TESSARI Federico,No,,Italy,
VERSTRATEN Tom,No,,Belgium,
NOVAK Vesna D.,No,,United States,
UGURLU Barkan,No,,Turkey,
PETERNEL Luka,No,,Netherlands,Slovenia
TORRICELLI Diego,No,,Spain,
VENEMAN Jan F.,No,,Switzerland,
KINGMA Idsart,No,,Netherlands,
DIEËN Jaap H. van,No,,Netherlands,
KO In-Young,No,,South Korea,
SRIVASTAVA Abhishek,No,,India,
ŐSZ Olivér,No,,Hungary,
GARAB József,No,,Hungary,
HEGYHÁTI Máté,No,,Hungary,
KAVKA Urban,Yes,,Slovenia,
ASADA Raphael,No,,Austria,
SLAVEC Ana,Yes,,Slovenia,
CARDELLINI Giuseppe,No,,Belgium,
BALDOUSKI Daniil,No,,Slovenia,
ŠTEBE Janez,No,,Slovenia,
ŠOŠTARIČ Mojca,No,,Slovenia,
IWANOWSKA Magdalena,No,,Poland,
BAŁANDYNOWICZ-PANFIL Katarzyna,No,,Poland,
ŁOSIEWICZ Malgorzata,No,,Poland,
OLAH Serban,No,,Romania,
POREDOŠ David,No,,Slovenia,
MARC Mitja,No,,Slovenia,
PERKOVIČ Andreja,Yes,,Slovenia,
KNEZEVIC Olivera M.,No,,Serbia,
ČOH Milan,No,,Slovenia,
DÖMÖSI Pál,No,,Hungary,
DIENE Adama,No,,United Arab Emirates,
KAVKA Urban,Yes,,Slovenia,
BANGERT Daniel,No,,Germany,
DAVIDSON Joy,No,,United Kingdom,
DIGGS Steve,No,,United States,
GROOTVELD Marjan,No,,Netherlands,
MUFTIĆ Sanjin,No,,South Africa,
PISONI Cristiana,No,,Italy,
SHANAHAN Hugh,No,,United Kingdom,
SITZ Lina,No,,Italy,
SEANG Sothearath,No,,France,
VENKATARAMAN Shanmugasundaram,No,,United Kingdom,
TAKTAK Hela,No,,France,
BOUKADI Khouloud,No,,Tunisia,
GUEGAN Chirine Ghedira,No,,France,
GARGOURI Faiez,No,,Tunisia,
ZITEK Andreas,No,,Austria,
HINTESTOISSER Barbara,No,,Austria,
COCCHI Marina,No,,Italy,
ČÁPOVÁ Kristýna,No,,Czech Republic,
VELEBIL Lukáš,No,,Czech Republic,
VCELAK Jan,Yes,,Slovenia,Czech Republic
DVOŘÁK Milan,No,,Czech Republic,
ŠAŠEK Ladislav,No,,Czech Republic,
KUTNIK Magdalena,No,,France,
PAULMIER Ivan,No,,France,
BRUNET Cecile,No,,France,
PETRILLO Marta,No,,Italy,
GROSSI Paolo,No,,Italy,
PEETERS Kelly,Yes,,Slovenia,
LARNØY Erik,No,,Norway,
HILL Callum A. S.,No,,United Kingdom,
KALLAB Lara,No,,France,
CHBEIR Richard,No,,France,
TAKTAK Hela,No,,France,
BOUKADI Khouloud,No,,Tunisia,
GUEGAN Chirine Ghedira,No,,France,
SEKKAL Nawel,No,,Algeria,
BENSLIMANE Sidi Mohamed,No,,Algeria,
MRISSA Michael Nicolas,Yes,,Slovenia,
BOUDAA Boudjemaa,No,,Algeria,
JOHNSON Sherri L.,No,,United States,
SKAUGSET Arne E.,No,,United States,
SIMMONS Amy Noel,Yes,,Slovenia,
ASHKENAS Linda R.,No,,United States,
BLADON Kevin,No,,United States,
COOK Nicholas John,No,,United Kingdom,
LIGHT Jeffery,No,,United States,
SEGURA Catalina,No,,United States,
HALE V. Cody,No,,United States,
LEER David,No,,United States,
GARLAN Tina,No,,United States,
ICE George G.,No,,United States,
HROVATIN Niki,Yes,,Slovenia,
IWANOVSKA Magdalena,No,,Poland,
ZORKO Andraž,No,,Slovenia,
MARKOVIĆ Goran,No,,Croatia,
TROŠT Andrej,No,,Slovenia,
PAŠČINSKI Uroš,No,,Slovenia,
STANKOVSKI Vlado,No,,Slovenia,
ŠUŠTERŠIČ Iztok,Yes,,Slovenia,
BREŽNIK Janez,No,,Slovenia,
